id,title,company,location,category,contract_type,contract_time,created,salary_min,salary_max,salary_is_predicted,description,redirect_url,Python,SQL,Excel,Google Sheets,Power BI,Tableau,Machine Learning,Statistics,AWS,Azure,SAS,VBA,Data Visualization,Data Modeling,Communication,posted_date,seniority_level,skills_count,work_mode,posted_week
5800078844,Online Data Analyst,TELUS Digital AI Data Solutions,"Hubli, Dharwad",Creative & Design Jobs,contract,full_time,2026-07-14 21:14:56+00:00,,,0,"Online Data Analyst - Kannada (India) Are you detail-oriented with a passion for research and a good grasp of national and local geography? This freelance role lets you work at your own pace from home! Role Overview: Put your research skills to work improving the digital maps that millions of people rely on every day. You'll conduct web-based evaluations to verify data accuracy, compare information across sources, and ensure the mapping content powering global navigation services is precise and…",https://www.adzuna.in/details/5800078844?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5814395841,Senior Data Analyst,EXL,"Pune, Maharashtra",IT Jobs,Not Specified,full_time,2026-07-25 03:13:36+00:00,,,0,"Description Must-Have: ● 5 years of professional experience as a Data Analyst with good decision-making, analytical and problem-solving skills. ● SQL, Pyspark, Python with Banking Domain knowledge - Credit & Lending. Working knowledge / experience of Big Data frameworks like Hadoop, Hive and Spark. ● Hands-on experience in query languages like HQL or SQL (Spark SQL) for Data exploration. ● Data mapping: Determine the data mapping required to join multiple data sets together across multiple sour…",https://www.adzuna.in/details/5814395841?utm_medium=api&utm_source=f1e89a05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-07-2026,Senior,2,Onsite/Not Specified,2026-07-20/2026-07-26
5814426853,Alteryx Data Analyst,EXL,"Pune, Maharashtra",IT Jobs,Not Specified,full_time,2026-07-25 03:18:11+00:00,,,0,"Description Role Summary We are looking for an experienced senior Data Analyst with strong hands-on expertise in SQL, Python, PySpark and Alteryx. The ideal candidate should have experience working with large and complex datasets, performing data mapping, data preparation, data quality validation and data analysis across multiple sources. Exposure to Banking, Credit & Lending, Retail Credit or Traded Credit domains will be highly preferred. Strong hands-on experience in SQL, Spark SQL/HQL, Pyth…",https://www.adzuna.in/details/5814426853?utm_medium=api&utm_source=f1e89a05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-07-2026,Mid/Not Specified,2,Onsite/Not Specified,2026-07-20/2026-07-26
5725371745,ERP Data Analyst,Greif,Not Specified,IT Jobs,Not Specified,full_time,2026-05-11 02:23:40+00:00,,,0,"Greif is a global leader in performance packaging located in 40 countries. The company delivers trusted, innovative, and tailored solutions that support some of the world's most in demand and fastest-growing industries. With a commitment to legendary customer service, operational excellence, and global sustainability, Greif packages life's essentials - and creates lasting value for its colleagues, customers, and other stakeholders. Learn more about the company's Customized Polymer , Sustainable…",https://www.adzuna.in/details/5725371745?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11-05-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-05-11/2026-05-17
5798273575,Business Data Analyst,Capco,Not Specified,IT Jobs,Not Specified,Not Specified,2026-07-13 03:25:28+00:00,,,0,"Job Title: Business Data Analyst About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities across globe, we support 100 clients across banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery. WHY JOIN CAPCO? You will work on eng…",https://www.adzuna.in/details/5798273575?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5801689683,Data Analyst - Finance,Armstrong Fluid Technology,Not Specified,IT Jobs,Not Specified,full_time,2026-07-16 03:12:58+00:00,,,0,"We are seeking a highly skilled Data Analyst to design, build, and maintain scalable business intelligence solutions for Finance. The ideal candidate will possess strong analytical acumen and hands-on expertise with the Microsoft BI stack to deliver actionable insights that drive data-informed decision-making across departments, including exposure to finance and financial planning and analysis (‘FP&A’) concepts such as forecast, actuals, variance analysis, etc. Key Responsibilities: AOP - Devel…",https://www.adzuna.in/details/5801689683?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5811668061,Product Data Analyst,Wroots Global Private Limited,"Indore, Madhya Pradesh",IT Jobs,Not Specified,Not Specified,2026-07-23 06:47:39+00:00,,,0,About the role Were hiring a Product Data Analyst to be the analytical backbone of how we build ship and improve our grant management platform Youll partner directly with PMs designers and engineers to turn product usage data into decisions what to build what to kill what to double down on This is a highleverage role your dashboards experiments and analyses will shape roadmap priorities and how thousands of foundations nonprofits and grantmakers experience our product Youll own the full analyti…,https://www.adzuna.in/details/5811668061?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5739449487,Staff data analyst,The Goodyear Tire & Rubber Company,"Hyderabad, Telangana",IT Jobs,Not Specified,Not Specified,2026-05-24 10:11:57+00:00,,,0,"The opportunity As a Staff Data Analyst, you will support multiple business and engineering teams by delivering advanced data analyses, reporting, and data visualization solutions. You will work closely with stakeholders to understand business questions, translate requirements into analytical approaches, and communicate insights in a clear and structured way. The role combines hands-on analysis with the opportunity to contribute to reusable tools, dashboards, and data preparation processes that…",https://www.adzuna.in/details/5739449487?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,24-05-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-05-18/2026-05-24
5710497456,Senior Data Analyst,Hevo Data,"Bangalore, Karnataka",IT Jobs,Not Specified,full_time,2026-04-26 02:01:30+00:00,,,0,"About Hevo: Hevo ( www.hevodata.com ) is a simple, intuitive, and powerful No-code Data Pipeline platform that enables companies to consolidate data from multiple software for faster analytics. Hevo powers data analytics for 2000 data-driven companies across multiple industry verticals, including Cult.fit, Postman, ThoughtSpot, Jawa Motorcycles. By automating complex data integration tasks, Hevo allows data teams to focus on deriving groundbreaking insights and driving their businesses forward.…",https://www.adzuna.in/details/5710497456?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26-04-2026,Senior,0,Onsite/Not Specified,2026-04-20/2026-04-26
5805315521,Trainee Data Analyst,Game District,Not Specified,IT Jobs,permanent,full_time,2026-07-18 03:13:29+00:00,,,0,"Overview Are you passionate about data, problem-solving, and uncovering meaningful insights? We are looking for highly motivated and analytical individuals to join our Pixls Training Program . This program is designed for fresh graduates and early-career professionals who want to build a successful career in Data Analytics. As a Trainee Data Analyst, you will receive structured training, hands-on experience with real business data, and mentorship from experienced professionals. You'll work alon…",https://www.adzuna.in/details/5805315521?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5727252233,Business and Data Analyst,Acura Solution,"Kanpur, Kanpur Dehat",IT Jobs,Not Specified,full_time,2026-05-13 02:14:33+00:00,,,0,"Job Description: The Business and Data Analyst is required to work closely with business stakeholders, project managers and users converting business requirements into technology solutions, overseeing their documentation and deployment, create intelligent designs for reports and dashboard based on analysis of data. The responsibilities include: • Elicits, analyses, specifies, and validates the business needs of stakeholders, (Customers and/or end users). • Collaborates with project sponsors to …",https://www.adzuna.in/details/5727252233?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13-05-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-05-11/2026-05-17
5687836564,Senior Data Analyst,Thomson Reuters,"Bangalore, Karnataka",IT Jobs,Not Specified,full_time,2026-04-03 02:09:03+00:00,,,0,"Want to be part of the Data & Analytics organization, whose strategic goal is to create a world-class Data & Analytics company by building, embedding, and maturing a data-driven culture across Thomson Reuters. About the Role: In this opportunity as a Senior Data Analyst, you will: We are looking for a highly motivated individual with strong organizational and technical skills for the position of Lead Data Engineer. You will lead the design and delivery of scalable reporting, advanced analytics,…",https://www.adzuna.in/details/5687836564?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03-04-2026,Senior,0,Onsite/Not Specified,2026-03-30/2026-04-05
5760752285,Associate Data Analyst,Clarivate,"Bangalore, Karnataka",IT Jobs,Not Specified,Not Specified,2026-06-12 06:53:57+00:00,,,0,"Process PMR data, including conducting cross-tabulations, statistical analysis (e.g., t-test, z-test, ANOVA, Chi-square) and frequency table (e.g., frequencies, counts, percentages, mean, median, standard deviations) generation Extract data as needed for delivery to analyst teams Interpreting data and bulleted text provided by Analysts and other staff and translating them into carefully crafted presentations and other professional deliverables Data validation and preparation - perform quality c…",https://www.adzuna.in/details/5760752285?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-08/2026-06-14
5752643770,Product Data Analyst,Wroots Global Private Limited,"Indore, Madhya Pradesh",IT Jobs,Not Specified,Not Specified,2026-06-05 07:00:40+00:00,,,0,"About the role We're hiring a Product Data Analyst to be the analytical backbone of how we build, ship and improve our grant management platform. You'll partner directly with PMs, designers, and engineers to turn product usage data into decisions - what to build, what to kill, what to double down on. This is a high-leverage role: your dashboards, experiments and analyses will shape roadmap priorities and how thousands of foundations, nonprofits and grantmakers experience our product. You'll own…",https://www.adzuna.in/details/5752643770?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,05-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-01/2026-06-07
5782685625,Sr Data Analyst,Warner Bros,"Hyderabad, Telangana",IT Jobs,Not Specified,Not Specified,2026-07-01 07:14:38+00:00,,,0,"Welcome to Warner Bros. Discovery… the stuff dreams are made of. Who We Are… When we say, 'the stuff dreams are made of,' we're not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD's vast portfolio of iconic content and beloved brands, are the storytellers bringing our characters to life, the creators bringing them to your living rooms and the dreamers creating what's next… From brilliant creatives, to technology trailblazers, a…",https://www.adzuna.in/details/5782685625?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01-07-2026,Senior,0,Onsite/Not Specified,2026-06-29/2026-07-05
5765929193,Senior Data Analyst,Precision Medicine Group,Not Specified,Consultancy Jobs,Not Specified,Not Specified,2026-06-17 02:26:32+00:00,,,0,"Role Summary We are seeking a motivated, experienced Senior Data Analyst who will lead analytics efforts around Oncology patient journey, line of therapy (LoT) and structured claims/patient data. The successful candidate will transform large claims datasets into insights that shape strategic decisions for our clients. Key Responsibilities Lead and execute analytics projects focused on patient-journey and line-of-therapy mapping, Brand analytics. Analyze structured claims and patient datasets su…",https://www.adzuna.in/details/5765929193?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17-06-2026,Senior,0,Onsite/Not Specified,2026-06-15/2026-06-21
5797363610,Reliability Data Analyst,Pinnacle Reliability India,Not Specified,Engineering Jobs,Not Specified,full_time,2026-07-12 03:21:23+00:00,,,0,"We are building a team of trailblazers, who embody growth, impact, and excellence. Job Description As a Reliability Data Analyst, you will execute intermediate to advance level task work for engineering projects across multiple areas of reliability data gathering, organizing, analyzing, and strategizing. Job Duties Solve complex reliability problems using professional judgment to ensure tasks include the appropriate level of assessment, analysis, and evaluation while following best practices an…",https://www.adzuna.in/details/5797363610?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12-07-2026,Mid/Not Specified,1,Onsite/Not Specified,2026-07-06/2026-07-12
5817919893,Data Analyst I,Booking Holdings,"Bangalore, Karnataka",IT Jobs,Not Specified,Not Specified,2026-07-28 07:45:10+00:00,,,0,"About Us: At Booking.com, data drives our decisions. Technology is at our core. And innovation is everywhere. But our company is more than datasets, lines of code or A/B tests. We're the thrill of the first night in a new place. The excitement of the next morning. The friends you encounter. The journeys you take. The sights you see. And the memories you make. Through our products, partners, and people, we make it easier for everyone to experience the world. Role Description: The Data Analyst I …",https://www.adzuna.in/details/5817919893?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5794001408,Data Analyst IRC298756,GlobalLogic,"Hyderabad, Telangana",IT Jobs,contract,full_time,2026-07-09 15:08:34+00:00,,,0,"Description Data Analyst Requirements Technical Skills Strong SQL (joins, subqueries, window functions) Working knowledge of Python for data analysis and automation Advanced Google Sheet skills Experience with BI tools such as Tableau, Power BI, or Looker Functional & Soft Skills Strong analytical and problem-solving skills Experience in stakeholder management Ability to manage multiple priorities in a fast-paced environment Good communication and documentation skills Job responsibilities Data …",https://www.adzuna.in/details/5794001408?utm_medium=api&utm_source=f1e89a05,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,09-07-2026,Mid/Not Specified,5,Onsite/Not Specified,2026-07-06/2026-07-12
5710608933,Senior Data Analyst,Flexera Software,"Bangalore, Karnataka",IT Jobs,Not Specified,full_time,2026-04-26 02:17:51+00:00,,,0,"Revenera helps product executives build better products, accelerate time to value and monetize what matters. Revenera’s leading solutions help software and technology companies drive top line revenue with modern software monetization, understand usage and compliance with software usage analytics, empower the use of open source with software composition analysis and deliver an excellent user experience—for embedded, on premises, cloud, and SaaS products. We are seeking a Senior Data Analyst to j…",https://www.adzuna.in/details/5710608933?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26-04-2026,Senior,1,Onsite/Not Specified,2026-04-20/2026-04-26
5812841914,Senior Data Analyst,TJX,Not Specified,Accounting & Finance Jobs,Not Specified,full_time,2026-07-24 03:25:02+00:00,,,0,"TJX Companies At TJX Companies, every day brings new opportunities for growth, exploration, and achievement. You’ll be part of our vibrant team that embraces diversity, fosters collaboration, and prioritizes your development. Whether you’re working in our four global Home Offices, Distribution Centers or Retail Stores—TJ Maxx, Marshalls, Homegoods, Homesense, Sierra, Winners, and TK Maxx, you’ll find abundant opportunities to learn, thrive, and make an impact. Come join our TJX family—a Fortune…",https://www.adzuna.in/details/5812841914?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24-07-2026,Senior,0,Onsite/Not Specified,2026-07-20/2026-07-26
5779496886,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-06-28 02:51:43+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5779496886?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-22/2026-06-28
5811393270,Lead Data Analyst,Ameriprise,Not Specified,IT Jobs,Not Specified,full_time,2026-07-23 03:29:04+00:00,,,0,"About Our Company Ameriprise India LLP has been providing client based financial solutions to help clients plan and achieve their financial objectives for 20 years. We are part of Ameriprise Financial Inc., a US financial planning company headquartered in Minneapolis with a global presence and diversified financial services leader with more than $1.5 trillion in assets under management, administration and advisement as of year-end 2024. The firm’s focus areas include Asset Management and Advice…",https://www.adzuna.in/details/5811393270?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23-07-2026,Senior,0,Onsite/Not Specified,2026-07-20/2026-07-26
5771399174,Data Analyst 2,UnitedHealth Group,"Hyderabad, Telangana",IT Jobs,Not Specified,Not Specified,2026-06-21 10:34:38+00:00,,,0,"Requisition number: 2367871 Job category: Business & Data Analytics Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make a…",https://www.adzuna.in/details/5771399174?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-15/2026-06-21
5822421654,Data Analyst Executive,ACE Money Transfer,Not Specified,IT Jobs,Not Specified,full_time,2026-07-31 20:41:14+00:00,,,0,"About Us ACE Money Transfer is a UK-based multinational company headquartered in Manchester, United Kingdom. ACE Money Transfer provides online remittance services to individuals in 29 countries across the UK, Europe, Canada, and Australia, enabling them to send money across borders to more than 100 countries. Position Summary We are seeking a highly analytical and business-oriented Data Analyst to join our Analytics division. This role focuses on transforming raw data into actionable insights …",https://www.adzuna.in/details/5822421654?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5709664421,Senior Data Analyst,Flexera Software,"Bangalore, Karnataka",IT Jobs,Not Specified,full_time,2026-04-25 02:14:15+00:00,,,0,"Flexera saves customers billions of dollars in wasted technology spend. A pioneer in Hybrid ITAM and FinOps, Flexera provides award-winning, data-oriented SaaS solutions for technology value optimization (TVO), enabling IT, finance, procurement and cloud teams to gain deep insights into cost optimization, compliance and risks for each business service. Flexera One solutions are built on a set of definitive customer, supplier and industry data, powered by our Technology Intelligence Platform, th…",https://www.adzuna.in/details/5709664421?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-04-2026,Senior,0,Hybrid,2026-04-20/2026-04-26
5785947895,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-07-03 02:34:08+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5785947895?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
5759284631,Data Analyst 2,Comcast,"Chennai, Tamil Nadu",IT Jobs,Not Specified,Not Specified,2026-06-11 06:51:41+00:00,,,0,"Job Summary Responsible for working cross-functionally to collect data and develop models to determine trends utilizing a variety of data sources. Retrieves, analyzes and summarizes business, operations, employee, customer and/or economic data in order to develop business intelligence, optimize effectiveness, predict business outcomes and decision-making purposes. Involved with numerous key business decisions by conducting the analyses that inform our business strategy. This may include: impact…",https://www.adzuna.in/details/5759284631?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11-06-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-08/2026-06-14
5803756813,Senior Data Analyst,Barclays,Not Specified,Accounting & Finance Jobs,Not Specified,full_time,2026-07-17 03:11:40+00:00,,,0,"Job Description Purpose of the role To design, develop and improve software, utilising various engineering methodologies, that provides business, platform, and technology capabilities for our customers and colleagues. Accountabilities Development and delivery of high-quality software solutions by using industry aligned programming languages, frameworks, and tools. Ensuring that code is scalable, maintainable, and optimized for performance. Cross-functional collaboration with product managers, d…",https://www.adzuna.in/details/5803756813?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17-07-2026,Senior,0,Onsite/Not Specified,2026-07-13/2026-07-19
5786032641,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-07-03 03:00:30+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5786032641?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,03-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
5814395318,"Data Analyst, Sr",Health Catalyst,Not Specified,IT Jobs,Not Specified,full_time,2026-07-25 03:13:30+00:00,,,0,"Join one of the nation’s leading and most impactful health care performance improvement companies. Over the years, Health Catalyst has achieved and documented clinical, operational, and financial improvements for many of the nation’s leading healthcare organizations. We are also increasingly serving international markets. Our mission is to be the catalyst for massive, measurable, data-informed healthcare improvement through: Data: integrate data in a flexible, open & scalable platform to power …",https://www.adzuna.in/details/5814395318?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5803776789,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-07-17 03:15:05+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5803776789?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-13/2026-07-19
5814478718,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-07-25 03:26:04+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5814478718?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-20/2026-07-26
5821218874,Data Analyst 5B,Genpact,Not Specified,IT Jobs,Not Specified,full_time,2026-07-30 20:52:50+00:00,,,0,"Data Analyst Ready to turn bold ideas into real-world impact? At Genpact, we don’t just adapt to change, we lead it. AI and digital innovation are transforming the way businesses work, and we’re at the forefront of it. Genpact’s AI Gigafactory , our industry-first accelerator, exemplifies how we scale advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. Whether tackling complex challenges through large-scale models or agentic AI , our break…",https://www.adzuna.in/details/5821218874?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-07-27/2026-08-02
5787621709,Data Analyst 2,UnitedHealth Group,"Noida, Ghaziabad",IT Jobs,Not Specified,Not Specified,2026-07-04 11:55:11+00:00,,,0,"Requisition number: 2373681 Job category: Business & Data Analytics Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make a…",https://www.adzuna.in/details/5787621709?utm_medium=api&utm_source=f1e89a05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,04-07-2026,Mid/Not Specified,0,Onsite/Not Specified,2026-06-29/2026-07-05
